name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;165;0;463;3049;971;3049;994;0
header;151;134;151;172;1774;172;1774;134
A;369;51;369;51;374;51;374;51
A;955;195;955;222;976;222;976;195
B;792;474;792;492;807;492;807;474
B;923;565;923;584;939;584;939;565
B;483;656;483;674;497;674;497;656
B;524;747;524;765;539;765;539;747
B;955;881;955;907;974;907;974;881
B;848;885;848;903;863;903;863;885
B;472;1113;472;1131;489;1131;489;1113
A;785;1197;785;1206;792;1206;792;1197
C;946;1550;946;1579;966;1579;966;1550
A;920;2019;920;2024;925;2024;925;2019
A;932;2060;932;2061;934;2061;934;2060
D;942;2218;942;2244;963;2244;963;2218
