name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;901;0;878;3045;1629;3045;1538;0
header;123;140;123;180;1753;180;1753;140
A;928;198;928;226;951;226;951;198
A;1554;537;1554;539;1554;539;1554;537
B;1542;662;1542;689;1572;689;1572;662
B;925;872;925;899;945;899;945;872
C;918;1540;918;1569;939;1569;939;1540
B;889;1543;889;1562;904;1562;904;1543
D;916;2213;916;2240;937;2240;937;2213
B;884;2322;884;2341;899;2341;899;2322
B;1234;2595;1234;2612;1243;2612;1243;2595
A;1331;2898;1331;2898;1333;2898;1333;2898
A;1370;2922;1370;2924;1374;2924;1374;2922
A;1256;2932;1256;2932;1256;2932;1256;2932
