name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;409;0;386;3053;1001;3053;932;0
header;125;177;125;213;1761;213;1761;177
A;592;361;592;386;602;386;602;361
B;483;361;483;385;490;385;490;361
A;497;380;497;385;502;385;502;380
C;852;393;852;420;870;420;870;393
A;835;504;835;508;839;508;839;504
B;853;515;853;543;871;543;871;515
B;751;607;751;631;779;631;779;607
B;854;607;854;631;862;631;862;607
A;786;626;786;636;791;636;791;626
A;565;657;565;661;571;661;571;657
A;910;701;910;724;917;724;917;701
A;441;718;441;723;446;723;446;718
A;740;761;740;785;744;785;744;761
B;687;762;687;786;701;786;701;762
A;850;784;850;784;850;784;850;784
A;417;853;417;877;427;877;427;853
C;823;884;823;908;841;908;841;884
A;831;1305;831;1309;835;1309;835;1305
A;812;1336;812;1340;817;1340;817;1336
B;436;1377;436;1404;453;1404;453;1377
C;480;1468;480;1492;498;1492;498;1468
B;805;1593;805;1617;832;1617;832;1593
A;963;1654;963;1677;973;1677;973;1654
A;692;1870;692;1894;706;1894;706;1870
B;842;1902;842;1930;859;1930;859;1902
B;789;1963;789;1987;804;1987;804;1963
A;815;2333;815;2356;829;2356;829;2333
A;966;2414;966;2417;970;2417;970;2414
B;699;2427;699;2450;706;2450;706;2427
A;948;2475;948;2480;953;2480;953;2475
B;797;2487;797;2511;827;2511;827;2487
A;811;2549;811;2571;824;2571;824;2549
A;833;2628;833;2633;836;2633;836;2628
A;888;2640;888;2664;899;2664;899;2640
A;952;2659;952;2664;957;2664;957;2659
C;482;2703;482;2732;498;2732;498;2703
A;427;2722;427;2726;431;2726;431;2722
A;831;2734;831;2757;838;2757;838;2734
A;801;2877;801;2881;805;2881;805;2877
A;920;2937;920;2948;924;2948;924;2937
